TEDIS PHARMA CI;;;STATISTIQUES LABORATOIRE ECLATEES PAR CLIENT
Votre partenaire Santé;;;INOX PHARMA - CROIENT PHARMA

CIP;Désignation du produit;Client;Mai-26;Avr.-26;Mar.-26;Fév.-26;Jan.-26;Déc.-25
3000000797105;CROGENTA 0.3% CY FL/5ML;PONT DE LIANES;10;100;0;2;0;0
3000000797105;CROGENTA 0.3% CY FL/5ML;PRINCIPALE DE SERIHIO;0;0;0;0;5;0
3000000797105;CROGENTA 0.3% CY FL/5ML;PRINCIPALE SIKENSI;0;0;1;0;0;0
3000000797105;CROGENTA 0.3% CY FL/5ML;RACINES;1;0;0;0;0;0
3000000797105;CROGENTA 0.3% CY FL/5ML;REHOBOTH DE BIANOUAN;0;9;0;0;5;0
3000000797105;CROGENTA 0.3% CY FL/5ML;REINE DES ANGES;0;0;10;0;30;5
3000000797105;CROGENTA 0.3% CY FL/5ML;ROI DAVID;0;0;0;2;8;18
3000000797105;CROGENTA 0.3% CY FL/5ML;SAINT AMBROISE;1;0;0;0;0;0
3000000797105;CROGENTA 0.3% CY FL/5ML;SAINT CHARBEL ABENGOUROU;0;0;0;0;0;6
3000000797105;CROGENTA 0.3% CY FL/5ML;SAINT EDMOND-PIERRE;2;0;3;0;0;0
3000000797105;CROGENTA 0.3% CY FL/5ML;SAINT JOSEPH;0;0;0;0;5;0
3000000797105;CROGENTA 0.3% CY FL/5ML;SAINTE ANNE D'ABOBO-BAOULE;0;0;0;1;0;0
3000000797105;CROGENTA 0.3% CY FL/5ML;SAINTE CATHERINE - GONFREVILLE;0;0;0;0;0;1
3000000797105;CROGENTA 0.3% CY FL/5ML;SAINTE FAMILLE -YAKRO;0;0;0;0;7;3
3000000797105;CROGENTA 0.3% CY FL/5ML;SAINTE MARIE DIVO;50;0;0;0;200;0
3000000797105;CROGENTA 0.3% CY FL/5ML;SALAM DE LA GRANDE MOSQUEE - KORHOGO;0;20;4;2;2;6
3000000797105;CROGENTA 0.3% CY FL/5ML;SALEM;0;28;35;20;20;0
3000000797105;CROGENTA 0.3% CY FL/5ML;SANMIEN DE NATIO;5;6;13;2;15;10
3000000797105;CROGENTA 0.3% CY FL/5ML;SOURALEY;0;0;5;0;0;0
3000000797105;CROGENTA 0.3% CY FL/5ML;ST AUGUSTE - KOUMASSI;0;0;0;2;2;0
3000000797105;CROGENTA 0.3% CY FL/5ML;ST FRANCOIS D ASSISE;2;0;0;2;3;0
3000000797105;CROGENTA 0.3% CY FL/5ML;STE MARIE DE DJEKANOU;0;0;0;0;0;5
3000000797105;CROGENTA 0.3% CY FL/5ML;TIEBISSOU;0;0;0;0;10;0
3000000797105;CROGENTA 0.3% CY FL/5ML;VALENTINE AYA SARL-U;0;0;0;0;0;2
3000000797105;CROGENTA 0.3% CY FL/5ML;WILLIAM PONTY SARL;0;0;0;10;0;0
3000000797105;CROGENTA 0.3% CY FL/5ML;ZONE MICAO;0;0;0;0;2;0
3000000792490;CROLINI GEL T/30G;ALBERT-AGROH;0;1;0;0;0;0
3000000792490;CROLINI GEL T/30G;AMINA;0;1;0;2;0;0
3000000792490;CROLINI GEL T/30G;ARBRE DE VIE;0;0;0;0;0;1
3000000792490;CROLINI GEL T/30G;AZUR;2;0;0;0;0;0
3000000792490;CROLINI GEL T/30G;CARREFOUR NDOTRE SARL;2;0;0;0;0;0
3000000792490;CROLINI GEL T/30G;COEURS UNIS DE DIGNAGO;0;0;0;0;0;1
3000000792490;CROLINI GEL T/30G;D'ATTINGUIE;5;3;0;3;0;0
3000000792490;CROLINI GEL T/30G;DE BANGOLO;3;7;1;1;2;1
3000000792490;CROLINI GEL T/30G;DE DABAKALA;13;0;0;0;0;0
3000000792490;CROLINI GEL T/30G;DE FLAKIEDOUGOU;9;0;0;0;0;0
3000000792490;CROLINI GEL T/30G;DE LA MAIRIE ABOBO;0;0;0;0;0;1
3000000792490;CROLINI GEL T/30G;DE LA MAIRIE DE YOPOUGON;0;0;0;0;3;0
3000000792490;CROLINI GEL T/30G;DE LA RIVE GAUCHE;1;0;0;1;0;0
3000000792490;CROLINI GEL T/30G;DE PARA;20;15;0;10;10;20
3000000792490;CROLINI GEL T/30G;DE SOBA KORHOGO;0;0;0;0;5;0
3000000792490;CROLINI GEL T/30G;DE TOUMODI;0;0;0;3;0;0
3000000792490;CROLINI GEL T/30G;DES SABLES;1;1;0;1;0;0
3000000792490;CROLINI GEL T/30G;DEUX PLATEAUX - AGBAN;0;1;0;0;0;0
3000000792490;CROLINI GEL T/30G;DI GEORGES SARLU;6;0;0;0;0;0
3000000792490;CROLINI GEL T/30G;DIVINE MISERICORDE;2;0;0;0;0;1
3000000792490;CROLINI GEL T/30G;DIVINE PROVIDENCE DOGBO;0;0;0;2;0;0
3000000792490;CROLINI GEL T/30G;DU 14;0;3;0;0;2;0
3000000792490;CROLINI GEL T/30G;DU COMMERCE MAN;1;4;0;0;0;0
3000000792490;CROLINI GEL T/30G;DU LAC SARL U;1;0;0;1;1;0
3000000792490;CROLINI GEL T/30G;DU MARCHE -GAGNOA;4;0;0;0;0;1
3000000792490;CROLINI GEL T/30G;DU MARCHE DIVO;3;0;0;0;0;0
3000000792490;CROLINI GEL T/30G;DU MASSAN;0;0;0;0;0;2
3000000792490;CROLINI GEL T/30G;FATIMA -BOUAKE;0;1;0;29;49;30
3000000792490;CROLINI GEL T/30G;GRACE DE DIEU DE SEGUELA;0;0;1;1;1;1
3000000792490;CROLINI GEL T/30G;GRACE MARIE CHRIST GMC;3;5;0;0;0;0
3000000792490;CROLINI GEL T/30G;GRANDE PHARMACIE DE DUEKOUE;5;0;0;0;0;0
3000000792490;CROLINI GEL T/30G;GRANDE PHARMACIE SAINT AMBROISE DE PORT-BOUET;0;4;0;0;0;0
3000000792490;CROLINI GEL T/30G;GRANDE PHCIE MOROFE;0;0;0;2;0;0
3000000792490;CROLINI GEL T/30G;INCH'ALLAH - DIVO;0;1;0;0;0;0
3000000792490;CROLINI GEL T/30G;INOX SARL U;0;0;10;0;0;0
3000000792490;CROLINI GEL T/30G;KEJAG VAVOUA;1;0;0;0;0;0
3000000792490;CROLINI GEL T/30G;KOKRENOU SARL U;0;0;0;0;2;0
3000000792490;CROLINI GEL T/30G;LA GRANDE PHARMACIE DE TABOU;0;0;0;1;0;0
3000000792490;CROLINI GEL T/30G;LYCEE CLUB MAN;0;2;0;0;0;0
3000000792490;CROLINI GEL T/30G;MANUELA;5;3;0;4;6;6
3000000792490;CROLINI GEL T/30G;MARIEL;0;0;0;0;5;1
3000000792490;CROLINI GEL T/30G;MARLYNS SARL.U;0;0;0;0;1;0
3000000792490;CROLINI GEL T/30G;MATHE - GAGNOA;0;2;0;0;0;0
3000000792490;CROLINI GEL T/30G;MATY;2;0;0;0;0;0
3000000792490;CROLINI GEL T/30G;NGOHESSE;0;0;0;0;1;0
3000000792490;CROLINI GEL T/30G;NOTRE DAME DE LA PIETE;1;0;0;0;0;0
3000000792490;CROLINI GEL T/30G;NOUVELLE ESPOIR BIANKOUMA;0;0;0;14;0;0
3000000792490;CROLINI GEL T/30G;NOUVELLE PHARMACIE ESPERANCE;0;1;0;0;0;0
3000000792490;CROLINI GEL T/30G;NOUVELLE PHARMACIE SAINT PAUL YOP;1;3;0;0;0;4
3000000792490;CROLINI GEL T/30G;NOUVELLE PHCIE ESPOIR;0;5;0;0;0;0
3000000792490;CROLINI GEL T/30G;NOUVELLE PHCIE PRINCIPALE GAGNOA SARL U;5;4;1;1;5;1
3000000792490;CROLINI GEL T/30G;OLYMPIQUE;0;0;0;0;1;0
3000000792490;CROLINI GEL T/30G;PONT DE LIANES;0;5;0;0;0;0
3000000792490;CROLINI GEL T/30G;RESIDENTIEL ABOBOTE;1;0;0;1;1;2
3000000792490;CROLINI GEL T/30G;ROI DAVID;0;0;0;0;0;1
3000000792490;CROLINI GEL T/30G;SAINTE RITA DE BONOUA;0;1;0;0;0;0
3000000792490;CROLINI GEL T/30G;SAINTE TRINITE ABOISSO COMOE;0;4;0;0;0;0
3000000792490;CROLINI GEL T/30G;SALAM DE LA GRANDE MOSQUEE - KORHOGO;0;0;0;0;1;0
3000000792490;CROLINI GEL T/30G;SANMIEN DE NATIO;0;3;0;1;0;0
3000000792490;CROLINI GEL T/30G;SANTE PLUS WILLIAMSVILLE;0;3;0;0;0;0
3000000792490;CROLINI GEL T/30G;ST CLEMENT SARL;1;0;0;0;0;0
3000000792490;CROLINI GEL T/30G;ST FRANCOIS D ASSISE;0;0;0;0;1;0
3000000792490;CROLINI GEL T/30G;ST JOSEPH (KOFFIKRO);0;0;0;1;0;0
3000000792490;CROLINI GEL T/30G;ST MARTIN S.A.R.L;1;0;0;0;0;0
3000000792490;CROLINI GEL T/30G;STE ADELE SARL;0;1;0;0;0;2
3000000792490;CROLINI GEL T/30G;STE MARIE -TIASSALE;0;0;0;0;2;1
3000000792490;CROLINI GEL T/30G;STE VERONIQUE;2;2;0;0;0;2
3000000792490;CROLINI GEL T/30G;SYNOVIE;0;0;0;1;0;0
3000000792490;CROLINI GEL T/30G;VICTOR TENENA;0;0;0;0;0;1
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;ABRAHAM SARL U;0;0;1;2;1;2
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;ARBRE DE VIE;1;0;0;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;ARNICA;0;0;2;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;ARTEMIA;0;0;0;0;2;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;AVE MARIA;0;0;0;0;2;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;AZUR;0;0;0;0;1;1
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;BADRA SADJA ALIOU SARL;0;0;0;2;1;2
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;BEL AIR - BOUAKE;0;4;0;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;BERAKHA SUARL;0;0;0;0;1;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;BETHESDA DE SANGOUINE;0;2;0;0;0;1
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;CITE OLYMPIQUE;0;0;0;0;5;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;COEURS UNIS DE DIGNAGO;0;1;2;3;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;D ABOBO BAOULE;0;0;0;0;1;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;D ARRAS SARL;0;0;0;0;1;3
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DE GALEBRE;2;0;2;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DE GUEYO CESSION;0;0;0;0;2;2
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DE GUEZON;3;0;0;0;1;3
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DE KOUMASSI;0;0;3;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DE L ARCHANGE -SAN PEDRO;0;0;0;0;1;1
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DE LA GARE DE SINFRA;1;0;0;0;3;4
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DE LA GARE DUEKOUE;0;0;0;0;0;3
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DE LA MAIRIE ABOBO;1;0;1;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DE LA MAIRIE DE YOPOUGON;0;0;0;0;3;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DE LA PAIX DE DAOUKRO;0;0;0;3;1;1
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DE LA ZONE III SARL U;0;0;0;2;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DE SION - BONGOUANOU;2;0;0;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DE SOBA KORHOGO;2;0;0;0;0;2
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DES FINANCES;0;0;0;0;0;1
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DES MOSQUEES -SAN PEDRO;0;0;0;0;5;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DU 14;0;0;0;0;0;4
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DU BONHEUR SARL-U;0;0;0;0;1;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DU COMMERCE MAN;3;2;5;0;4;4
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DU MARCHE -GAGNOA;0;0;0;0;0;2
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DU MARCHE BINGERVILLE SARL.U;0;3;0;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DU MARCHE D'ABENGOUROU (NOUVELLE);3;3;3;9;9;3
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DU MARCHE DE GUIGLO;0;1;0;0;3;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DU ROND POINT ODIENNE;5;11;0;0;5;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DU SOLEIL;1;0;1;0;1;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;DU STADE ODIENNE;0;2;1;0;0;1
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;ENTENTE DABOU;0;0;0;0;1;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;ESPOIR-GESCO;0;0;0;0;1;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;EUREKA;1;0;2;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;FATIMA -BOUAKE;0;1;0;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;FIDELITAS;0;0;2;2;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;FOTAMANA;0;0;0;0;2;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;GARAHIO;0;0;0;1;2;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;GDE PHCIE BELLE FONTAINE;3;3;4;4;8;4
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;GORLA DE SINEMATIALI;1;0;2;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;GRACE DE DIEU DE SEGUELA;1;13;18;10;3;2
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;GRANDE PHARMACIE BEL AIR;2;0;0;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;GRANDE PHARMACIE D'AKOUPE;2;0;1;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;GRANDE PHARMACIE DE BOCANDA;0;1;1;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;GRANDE PHARMACIE DE DUEKOUE;2;1;3;1;2;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;GRANDE PHARMACIE DE GREMIAN;2;0;0;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;GRANDE PHARMACIE DE TANDA;0;0;2;1;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;GRANDE PHARMACIE GESCO FOURRIERE;0;2;0;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;GRANDE PHARMACIE ROUTE DE DABOU;0;1;0;1;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;GRANDE PHCIE DE BELLEVILLE -BKE NEW;0;0;1;0;2;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;GRANDE PHCIE DU DENGUELE;2;1;0;0;1;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;HARMONY SARLU;0;1;0;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;INCH'ALLAH - DIVO;0;1;0;1;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;JULES VERNE SARL;1;0;0;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;KANA;0;1;0;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;KENEYA DE LAKOTA;0;0;1;5;0;1
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;KORO;0;0;2;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;LA COLOMBE DE BUYO;0;0;0;0;0;2
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;LA GRANDE PHARMACIE DE TABOU;0;1;0;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;LAGOMA;0;0;0;0;0;1
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;LIDDELL;3;0;0;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;LYCEE CLUB MAN;0;0;0;0;2;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;MAI;0;2;0;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;MAIRIE GUIGLO;1;0;0;0;5;1
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;MARCHE BONDOUKOU;0;10;0;0;10;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;MARCHE VALENTIN;1;0;0;0;1;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;MARIEL;0;0;1;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;MARLYNS SARL.U;0;0;3;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;MATHE - GAGNOA;0;0;1;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;MODERNE DE MEAGUI SARLU;1;0;0;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;MODERNE KENNEDY -BOUAKE;0;0;1;0;3;4
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;MODERNE MAN SARL;0;0;0;0;0;2
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;NERO;0;0;0;2;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;NGOHESSE;0;0;2;1;3;2
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;NOTRE DAME DE LA SANTE;0;0;0;3;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;NOUVEAU QUARTIER - KORHOGO;0;3;0;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;NOUVELLE DE SEGUELA;0;0;2;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;NOUVELLE PHARMACIE SAINT PIERRE NIMBO;0;0;0;0;3;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;NOUVELLE PHCIE PRINCIPALE GAGNOA SARL U;2;5;3;3;5;4
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;NOUVELLE YARAPHA SARL;0;0;4;3;4;4
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;PEFINA;0;2;0;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;PHCIE NOURAM;1;0;1;2;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;PONT DE LIANES;20;15;0;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;PRINCIPALE - KORHOGO;2;0;0;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;PRINCIPALE ABOBO-TE SARL;0;0;0;0;0;2
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;PRINCIPALE DE FERKE;0;0;0;1;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;SAINT BLAISE DE DIGNAGO;0;0;0;0;5;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;SAINT JOSEPH;0;1;0;0;1;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;SAINT PIO DE LA GARE - KATIOLA;0;6;2;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;SAINTE FAMILLE -YAKRO;0;1;1;1;0;4
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;SAINTE FAMILLE DE TOLLA-KOUADIOKRO - BOUAKE;0;4;0;2;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;SAINTE MARIE SAN PEDRO;0;0;1;2;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;SAINTE ROSALIE;1;0;0;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;ST ANTOINE DE GD ZATTRY;0;0;0;0;1;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;ST FRANCOIS - KOUMASSI;0;0;0;0;0;1
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;ST FRANCOIS D ASSISE;0;0;0;0;5;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;ST JOSEPH -TIASSALE;0;0;1;1;0;2
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;ST MICHEL ADJAME;0;0;0;1;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;STE MARIE -TIASSALE;4;6;8;7;11;6
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;VALENTINE AYA SARL-U;0;1;1;1;1;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;VRIDI PALM BEACH SARLU;0;0;2;0;0;0
3000000381533;CROTRIMA V6 100MG CPR GYNECO B/12;WILLIAM PONTY SARL;0;0;0;6;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;AMINA;0;0;0;0;0;1
3000000638699;CROZOLE 200MG CPR PELL B/2;AZI;1;1;0;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;BETHESDA DE SANGOUINE;0;0;0;0;2;0
3000000638699;CROZOLE 200MG CPR PELL B/2;CHAYAH TERMINUS 40;0;2;1;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;COEURS UNIS DE DIGNAGO;0;0;0;1;1;2
3000000638699;CROZOLE 200MG CPR PELL B/2;D ABOBO BAOULE;0;0;0;0;1;0
3000000638699;CROZOLE 200MG CPR PELL B/2;DE BONGOUANOU;0;0;2;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;DE FERKE;0;0;0;0;3;0
3000000638699;CROZOLE 200MG CPR PELL B/2;DE GALEBRE;0;0;5;3;6;0
3000000638699;CROZOLE 200MG CPR PELL B/2;DE L AGNEBY;0;0;1;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;DE L ARCHANGE -SAN PEDRO;2;0;0;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;DE LA GARE SARL;1;2;0;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;DE LA RIVE GAUCHE;3;3;5;3;10;3
3000000638699;CROZOLE 200MG CPR PELL B/2;DE PARA;0;0;5;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;DE SOBA KORHOGO;0;0;0;0;0;2
3000000638699;CROZOLE 200MG CPR PELL B/2;DE YAMOUSSOUKRO;0;0;0;3;2;3
3000000638699;CROZOLE 200MG CPR PELL B/2;DIVIN-AMOUR DE N'ZIKRO;0;0;1;0;1;0
3000000638699;CROZOLE 200MG CPR PELL B/2;DIVINE MISERICORDE;0;0;1;3;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;DJAHA - YAMOUSSOUKRO;0;2;2;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;DU 14;0;0;0;2;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;DU CANAL;0;0;2;0;2;0
3000000638699;CROZOLE 200MG CPR PELL B/2;DU MARCHE D'ABENGOUROU (NOUVELLE);0;0;0;3;0;2
3000000638699;CROZOLE 200MG CPR PELL B/2;DU NORD;0;0;0;2;2;0
3000000638699;CROZOLE 200MG CPR PELL B/2;EPIPHANIE;0;2;0;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;ESPOIR - BOUAKE;0;0;0;1;0;1
3000000638699;CROZOLE 200MG CPR PELL B/2;FIDELITAS;0;0;0;0;0;1
3000000638699;CROZOLE 200MG CPR PELL B/2;GDE PHCIE BELLE FONTAINE;0;0;3;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;GDE PHCIE DES GARAGES;0;3;0;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;GRACE DE DIEU DE SEGUELA;0;1;0;2;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;GRANDE PHARMACIE DE BROBO;0;0;0;4;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;GRANDE PHARMACIE DU SUD-OUEST;0;0;2;2;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;GRANDE PHARMACIE ROUTE DE DABOU;0;0;0;0;1;0
3000000638699;CROZOLE 200MG CPR PELL B/2;GRANDE PHCIE MOROFE;0;0;0;2;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;INOX SARL U;0;25;26;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;KENEYA DE LAKOTA;0;0;0;0;0;2
3000000638699;CROZOLE 200MG CPR PELL B/2;KHIANELLY;0;1;0;0;0;4
3000000638699;CROZOLE 200MG CPR PELL B/2;KOKO SARL;0;0;0;0;2;0
3000000638699;CROZOLE 200MG CPR PELL B/2;LA VIE;0;0;0;0;0;2
3000000638699;CROZOLE 200MG CPR PELL B/2;LILY MARIE;0;0;1;0;0;2
3000000638699;CROZOLE 200MG CPR PELL B/2;LYADE;0;2;0;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;MALON;0;0;0;0;0;4
3000000638699;CROZOLE 200MG CPR PELL B/2;MARIEL;2;0;0;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;MODERNE MAN SARL;0;0;2;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;NOUVELLE PHARMACIE DUNIA;2;0;0;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;NOUVELLE PHARMACIE ESPERANCE;0;0;0;0;2;0
3000000638699;CROZOLE 200MG CPR PELL B/2;NOUVELLE PHCIE FRATERNITE ADJAME;0;0;0;1;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;NOUVELLE PHCIE NANAN YAMOUSSO;0;0;0;0;1;2
3000000638699;CROZOLE 200MG CPR PELL B/2;PONT DE LIANES;0;4;0;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;SAINT JOSEPH;0;1;1;1;0;2
3000000638699;CROZOLE 200MG CPR PELL B/2;SAINTE CATHERINE - GONFREVILLE;0;0;1;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;SAINTE MARIE - DIABO;0;0;1;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;SAINTE MARIE DE BAZRA NATIS;0;2;0;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;SAINTE MARIE SAN PEDRO;0;0;0;0;0;1
3000000638699;CROZOLE 200MG CPR PELL B/2;SANMIEN DE NATIO;0;0;2;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;SANTE PLUS WILLIAMSVILLE;0;0;0;2;6;0
3000000638699;CROZOLE 200MG CPR PELL B/2;SANTE POUR TOUS;2;0;0;1;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;ST FRANCOIS D ASSISE;2;2;0;0;0;0
3000000638699;CROZOLE 200MG CPR PELL B/2;ST JOSEPH (KOFFIKRO);0;5;0;0;0;1
3000000638699;CROZOLE 200MG CPR PELL B/2;STE MARIE -TIASSALE;0;1;0;0;0;0
